record_id,source_kind,source_file,source_question_id,source_exam_code,source_exam_year,source_set_code,source_question_no,source_choice_label,subject,topic,question_type_original,question_type_marubatsu,statement_text,answer_bool,answer_label,explanation_text,legal_basis,rewrite_note,review_status
official_h19_q22_c4,official,管理業務主任者問題確認一覧.csv,h19_q22,h19,平成19年度,,22,4,建築・設備,スプリンクラー水源,single_choice,true_false,共同住宅用スプリンクラー設備の水源は、水量が2立方メートル以上でなければならない。,0,×,この記述は誤りです。水源については必要水量を確保することが重要であり、「水量は2立方メートル以上」とするこの説明は単位・内容とも不適切です。,消防関係法令,解説に合わせて単位を補って誤りの核を明示。,rewritten
official_h19_q26_c1,official,管理業務主任者問題確認一覧.csv,h19_q26,h19,平成19年度,,26,1,建築・設備,中性化の進行,single_choice,true_false,打ち放しコンクリートでは、中性化は屋外側よりも屋内側の方が進行しやすい。,1,○,この記述は正しいです。打ち放しコンクリートの中性化の進みやすさに関する説明として妥当です。,コンクリート工学の基本,原文をそのまま採用。,rewritten
official_h19_q26_c2,official,管理業務主任者問題確認一覧.csv,h19_q26,h19,平成19年度,,26,2,建築・設備,豆板と中性化,single_choice,true_false,コンクリートに豆板があると、その周囲で中性化が進行しやすい。,1,○,この記述は正しいです。豆板があると、その周囲で中性化が進みやすくなります。,コンクリート工学の基本,短く自然な断定文。,rewritten
official_h19_q26_c3,official,管理業務主任者問題確認一覧.csv,h19_q26,h19,平成19年度,,26,3,建築・設備,中性化と強度,single_choice,true_false,コンクリートが中性化しても、コンクリート自体の強度は低下しない。,1,○,この記述は正しいです。中性化自体が、直ちにコンクリート自体の強度低下を意味するわけではありません。,コンクリート工学の基本,元の表現を維持。,rewritten
official_h19_q26_c4,official,管理業務主任者問題確認一覧.csv,h19_q26,h19,平成19年度,,26,4,建築・設備,中性化の原因,single_choice,true_false,コンクリートの中性化は、空気中の酸素の作用により進行する。,0,×,この記述は誤りです。コンクリートの中性化は、主として空気中の二酸化炭素が浸透して進行する現象であり、酸素の作用によるものではありません。,コンクリート工学の基本,誤答肢をそのまま×文化。,rewritten
official_h19_q27_c1,official,管理業務主任者問題確認一覧.csv,h19_q27,h19,平成19年度,,27,1,建築・設備,不同沈下とひび割れ,single_choice,true_false,建物の不同沈下は、躯体コンクリートにひび割れを発生させる要因となり得る。,1,○,この記述は正しいです。不同沈下は、躯体コンクリートのひび割れ要因の一つです。,建築構造の基本,「なり得る」で自然化。,rewritten
official_h19_q27_c2,official,管理業務主任者問題確認一覧.csv,h19_q27,h19,平成19年度,,27,2,建築・設備,乾燥収縮とひび割れ,single_choice,true_false,コンクリートの乾燥収縮は、躯体コンクリートにひび割れを発生させる要因となり得る。,1,○,この記述は正しいです。乾燥収縮は、躯体コンクリートの典型的なひび割れ要因です。,建築構造の基本,基本論点としてそのまま活用。,rewritten
official_h19_q27_c3,official,管理業務主任者問題確認一覧.csv,h19_q27,h19,平成19年度,,27,3,建築・設備,温度変化とひび割れ,single_choice,true_false,温度変化によるコンクリートの膨張や収縮は、躯体コンクリートにひび割れを発生させる要因となり得る。,1,○,この記述は正しいです。温度変化による膨張・収縮も、ひび割れ要因の一つです。,建築構造の基本,原文を少し整えた。,rewritten
official_h19_q27_c4,official,管理業務主任者問題確認一覧.csv,h19_q27,h19,平成19年度,,27,4,建築・設備,紫外線とひび割れ,single_choice,true_false,紫外線によるコンクリートの化学変化は、躯体コンクリートのひび割れ要因として一般的である。,0,×,この記述は誤りです。紫外線による化学変化は、躯体コンクリートのひび割れ要因として一般的ではありません。,建築構造の基本,「一般的である」に変換して×文化。,rewritten
official_h19_q45_c1,official,管理業務主任者問題確認一覧.csv,h19_q45,h19,平成19年度,,45,1,民法・借地借家法,定期建物賃貸借の期間,single_choice,true_false,定期建物賃貸借で契約期間を10か月と定めた場合、その契約期間は1年とみなされる。,0,×,この記述は誤りです。定期建物賃貸借では、1年未満の期間設定も可能なので、当然に1年とみなされるわけではありません。,借地借家法38条,誤答肢をそのまま×文化。,rewritten
official_h19_q45_c2,official,管理業務主任者問題確認一覧.csv,h19_q45,h19,平成19年度,,45,2,民法・借地借家法,定期建物賃貸借の終了通知,single_choice,true_false,定期建物賃貸借の期間を1年とした場合、貸主が期間満了の1年前から6か月前までの間に終了通知をしなかったときは、通知の時から6か月を経過するまで、契約の終了を借主に対抗できない。,1,○,この記述は正しいです。期間を1年以上とした定期建物賃貸借では、貸主は期間満了の1年前から6か月前までに終了通知をしなければ、通知から6か月経過まで終了を対抗できません。,借地借家法38条4項,解説の結論をそのまま採用。,rewritten
official_h19_q45_c3,official,管理業務主任者問題確認一覧.csv,h19_q45,h19,平成19年度,,45,3,民法・借地借家法,中途解約,single_choice,true_false,床面積200平方メートル未満の居住用建物の定期建物賃貸借では、中途解約に関する特約がなくても、借主はやむを得ない事情がある場合に中途解約を申し入れることができる。,1,○,この記述は正しいです。床面積200平方メートル未満の居住用建物なら、やむを得ない事情がある場合に借主の中途解約が認められます。,借地借家法38条5項,元の誤答肢を正しい内容へ補足して自然化。,rewritten
